,Number Particles,Inertia,Cognition,Social,Max Velocity,Iteration,Avg X Position,Avg Y Position,Avg Fitness,% Within Error,Best X Position,Best Y Position,Best Fitness,Error
12249,200,0.2,3.5,0.2,5,2000.0,-2.37738,-1.13815,67.31253000000001,0.0,19.95583,6.98469,128.0667,21.38245
12250,100,0.6,3.5,2.5,1,2000.0,9.90655,3.6773,85.77911999999999,3.0,19.95474,6.98544,128.06668,10.65138
12251,5,0.2,0.5,5.0,10,2000.0,-22.17035,-6.1881900000000005,67.97242,0.0,-19.93683,-7.00132,73.95249,4.3418
12252,70,1.0,2.0,2.5,2,2000.0,18.2173,6.10639,102.13174000000001,1.4285700000000001,19.95494,6.9833300000000005,128.06668,4.01337
12253,70,0.5,0.5,0.2,1,2000.0,8.6731,4.1496900000000005,86.03141,42.85714,19.95522,6.98487,128.0667,11.80112
12254,2,1.0,2.0,0.5,5,2000.0,-19.58815,-12.63843,68.13821,0.0,-19.99462,-6.98605,73.99324,4.48678
12255,70,0.4,3.5,5.0,10,2000.0,-20.96469,-7.02579,68.14986,0.0,-19.99645,-7.00086,74.00349,4.5137599999999996
12256,10,0.7,1.0,0.5,5,630.0,19.92866,6.963139999999999,127.96203999999999,90.0,19.954929999999997,6.98406,128.0667,0.07601000000000001
12257,2,0.3,0.2,2.5,1,336.0,-20.025370000000002,-7.087089999999999,73.88951,0.0,-19.99012,-6.98747,73.99277,0.09691
12258,200,0.4,0.5,0.2,5,2000.0,12.64706,5.52431,108.81173999999999,72.0,19.95524,6.984139999999999,128.0667,10.346919999999999
12259,100,0.6,0.2,4.0,5,2000.0,19.95194,7.01912,52.15871,0.0,19.95838,6.979010000000001,128.0663,3.00905
12260,1000,0.4,0.5,2.5,5,2000.0,19.98885,6.99092,87.18375999999999,3.9,19.95561,6.9837,128.0667,1.6351799999999999
12261,30,0.8,1.0,2.0,5,2000.0,19.58444,6.510680000000001,86.70351,0.0,19.956960000000002,6.9838,128.06667,1.94566
12262,5,0.8,1.0,5.0,10,2000.0,-19.728360000000002,-3.9971300000000003,67.85653,0.0,-20.01289,-6.986280000000001,73.98695,4.9762900000000005
12263,2,0.7,0.2,2.5,50,2000.0,26.31813,-6.21787,28.942890000000002,0.0,20.13934,7.860939999999999,120.65911000000001,15.690879999999998
12264,30,0.3,3.0,3.5,5,2000.0,19.68176,7.390510000000001,68.33653000000001,0.0,19.957520000000002,6.98605,128.06663999999998,2.1852400000000003
12265,70,0.1,5.0,3.0,10,2000.0,-19.66788,-6.96633,68.64256999999999,0.0,-20.00913,-6.99325,73.99452,4.0730699999999995
12266,200,0.3,5.0,2.0,5,2000.0,15.237470000000002,5.4631300000000005,74.25498,2.5,19.95494,6.9836,128.06668,8.89697
12267,2,0.8,2.0,2.0,1,125.0,-19.74376,-6.667339999999999,73.6394,0.0,-19.76744,-6.7503,73.71154,0.08627
12268,70,0.8,0.5,3.5,1,2000.0,19.940070000000002,6.8399399999999995,120.02703999999999,4.28571,19.95573,6.982660000000001,128.06667,0.66369
12269,10,0.6,1.0,3.5,50,2000.0,32.40741,7.90314,17.65407,0.0,20.007820000000002,7.00517,128.03558,23.43551
12270,1000,0.5,0.2,2.0,2,2000.0,19.96644,6.975389999999999,127.30508999999999,89.60001,19.95544,6.98487,128.0667,0.20413
12271,100,0.9,3.0,3.5,50,2000.0,18.36658,9.28325,25.13005,0.0,19.94427,6.960189999999999,128.05988,26.79573
12272,2,0.5,0.5,3.0,1,223.0,-20.02818,-6.90371,73.87968000000001,0.0,-19.98759,-6.98382,73.98889,0.09272999999999999
12273,5,1.0,5.0,5.0,5,2000.0,20.41346,8.17182,63.0339,0.0,19.94915,7.020969999999999,128.05232,4.25266
12274,5,0.9,5.0,4.0,5,2000.0,22.84414,6.37248,69.85481,0.0,19.9113,6.99817,128.04677,4.66145
12275,2,0.5,2.5,2.0,10,1521.0,-20.02734,-7.06381,73.91292,0.0,-19.9992,-6.9949,74.00191,0.07251
12276,100,0.4,4.0,4.0,5,2000.0,19.76172,7.00489,72.95222,2.0,19.95577,6.98538,128.06668,2.9081200000000003
12277,10,0.6,3.0,0.2,5,2000.0,-0.17252,-1.05587,70.37648,0.0,19.92887,6.986610000000001,128.06015,20.1755
12278,70,0.1,4.0,2.0,2,2000.0,-19.99435,-7.027239999999999,73.05945,0.0,-20.00161,-7.0003,74.00482,0.7329899999999999
12279,70,1.0,2.0,3.5,10,2000.0,19.0814,6.80403,43.33797,0.0,19.94547,6.99585,128.06435,5.655959999999999
12280,30,0.3,3.0,4.0,5,2000.0,19.884710000000002,6.84208,63.798559999999995,0.0,19.958660000000002,6.9754,128.06573,2.2400900000000004
12281,2,0.7,3.5,3.5,10,2000.0,-20.755029999999998,-4.85041,69.74498,0.0,-20.089979999999997,-6.94584,73.89321,3.08243
12282,5,0.5,2.5,0.2,1,2000.0,-19.680039999999998,-7.231310000000001,73.35161,0.0,-20.00019,-7.00046,74.00613,0.57493
12283,100,0.3,0.2,3.0,50,2000.0,18.435670000000002,6.41265,30.96428,0.0,20.00044,6.993589999999999,128.0471,20.22488
12284,30,0.5,5.0,3.5,1,2000.0,11.70687,4.04637,86.86081999999999,0.0,19.95437,6.986269999999999,128.06665,9.37902
12285,2,0.5,4.0,2.0,2,595.0,-19.950120000000002,-6.928710000000001,73.89746,0.0,-19.99677,-6.9793899999999995,73.98742,0.07933
12286,100,0.5,2.0,3.5,2,2000.0,17.69823,6.14804,107.3782,8.0,19.954320000000003,6.98465,128.06668,4.41255
12287,100,0.8,3.0,0.2,50,2000.0,15.6823,-2.56488,20.593,0.0,20.0035,6.9279,128.00984,36.00166
12288,10,0.5,0.5,5.0,5,2000.0,18.23525,7.04097,63.14108,0.0,19.94171,6.98635,128.0649,2.67806
12289,70,0.3,0.2,3.0,10,2000.0,-18.9976,-6.58794,68.82391,0.0,-19.99139,-7.00252,73.99882,4.044630000000001
12290,70,0.8,3.0,0.2,10,2000.0,6.41458,0.31266,53.15894,0.0,19.961029999999997,6.97865,128.06602,19.06312
12291,2,0.4,4.0,5.0,5,2000.0,-19.09308,-5.34434,72.07825,0.0,-19.99059,-6.993460000000001,73.99689000000001,1.51835
12292,1000,0.5,0.5,2.5,5,2000.0,19.89686,6.944319999999999,86.181,4.8,19.95565,6.9844,128.0667,1.75056
12293,30,0.1,1.0,0.5,50,24.0,-19.96773,-6.99177,73.97674,0.0,-19.99713,-6.996339999999999,74.00262,0.06752999999999999
12294,30,0.2,3.0,3.0,2,2000.0,15.76796,5.58245,97.11537,0.0,19.958029999999997,6.98614,128.0666,6.577560000000001
12295,5,0.5,3.0,3.0,1,2000.0,-20.1458,-6.90543,73.43370999999999,0.0,-20.001520000000003,-7.00595,74.00010999999999,0.46805
12296,5,0.3,1.0,2.5,5,851.0,-19.98544,-7.030869999999999,73.91346999999999,0.0,-19.99933,-7.00023,74.00605,0.08398
12297,100,0.8,2.0,3.0,1,2000.0,13.9747,4.59823,90.76576,3.0,19.952579999999998,6.98457,128.06662,7.19945
12298,100,1.0,2.0,3.5,50,2000.0,21.21601,6.28794,17.59822,0.0,19.94912,6.91449,128.01897,34.092490000000005
12299,5,0.1,2.0,5.0,10,2000.0,-19.97039,-6.22021,70.24239,0.0,-20.02545,-6.99242,73.97733000000001,3.25558
12300,70,1.0,0.5,2.5,50,2000.0,25.268539999999998,13.102689999999999,3.2335700000000003,0.0,19.96034,7.0007600000000005,128.06372,43.56863
12301,5,0.8,5.0,3.0,2,2000.0,-20.89884,-7.64083,72.43325,0.0,-20.01137,-6.99785,73.99379,1.44381
12302,200,0.7,3.0,0.2,10,2000.0,6.06272,0.99156,55.72342,0.0,19.9502,6.98957,128.06613000000002,17.68105
12303,100,0.5,4.0,3.0,2,2000.0,13.41262,4.99734,93.36139,2.0,19.95841,6.98473,128.06662,8.78535
12304,30,1.0,0.2,2.0,50,2000.0,19.14144,10.79485,4.80572,0.0,20.00014,6.97777,128.04623,48.74651
12305,70,0.5,3.5,5.0,10,2000.0,-20.53679,-5.62288,68.15768,0.0,-20.01117,-6.9987,73.99410999999999,4.68728
12306,70,1.0,4.0,3.0,50,2000.0,25.28594,13.0943,16.28426,0.0,19.83861,7.033710000000001,127.91842,31.42288
12307,2,0.2,0.2,2.5,1,144.0,-20.50556,-10.11158,70.66069,0.0,-20.475179999999998,-10.06581,70.71670999999999,0.054939999999999996
12308,200,0.2,5.0,5.0,2,2000.0,15.984060000000001,5.6580699999999995,99.76779,0.5,19.954520000000002,6.983860000000001,128.06668,6.40065
12309,100,1.0,5.0,5.0,50,2000.0,20.547279999999997,5.6716,19.9625,0.0,19.87874,7.02578,127.99566999999999,33.81205
12310,2,0.7,2.5,3.5,10,2000.0,-17.2923,-7.69065,71.09568,0.0,-20.0086,-7.024830000000001,73.97835,2.4165200000000002
12311,200,0.4,1.0,3.0,1,2000.0,18.33279,6.18142,110.04252,19.0,19.95511,6.984660000000001,128.0667,3.0950900000000003
12312,5,0.7,3.0,1.0,50,2000.0,10.94554,25.23564,27.37815,0.0,20.04841,7.14168,127.73205,28.260540000000002
12313,30,0.9,1.0,5.0,2,2000.0,-19.757260000000002,-7.25665,72.54847,0.0,-20.00027,-6.99868,74.00536,1.29463
12314,5,0.6,1.0,4.0,10,2000.0,-20.88782,-6.41017,68.07323000000001,0.0,-20.01215,-6.99182,73.99093,4.40089
12315,5,0.3,5.0,1.0,5,2000.0,-19.86159,-5.73958,71.73365,0.0,-19.99675,-7.00165,74.00341999999999,2.01954
12316,5,0.4,2.5,0.2,1,123.0,-19.78271,-6.94986,73.81148,0.0,-19.82281,-6.99119,73.8551,0.09058
12317,100,0.8,3.0,3.5,50,2000.0,21.6424,8.76511,20.95317,0.0,19.98106,7.010689999999999,128.05356,28.0645
12318,200,0.6,0.5,1.0,1,2000.0,16.84512,5.53757,104.33412,70.5,19.95576,6.98468,128.0667,4.79199
12319,5,0.5,5.0,0.2,1,2000.0,-19.83996,-6.71565,73.38571,0.0,-19.99969,-6.99768,74.0045,0.5546300000000001
12320,30,0.9,3.0,1.0,5,2000.0,17.5557,6.1806,55.56284,0.0,19.95074,6.985930000000001,128.06645,7.48878
12321,70,0.9,0.5,3.5,1,2000.0,19.81079,6.98158,116.67325,7.142860000000001,19.95712,6.98452,128.06667,0.79178
12322,5,1.0,2.5,4.0,50,2000.0,-19.71111,-13.843720000000001,40.91343,0.0,19.89239,6.74003,127.47948000000001,42.71008
12323,10,0.7,1.0,3.5,50,2000.0,26.342029999999998,-2.83518,26.486109999999996,0.0,19.95871,7.0087,128.06042,25.56861
12324,2,0.4,2.5,2.0,10,117.0,-20.18657,-6.89889,73.77637,0.0,-20.13738,-6.925789999999999,73.8372,0.056060000000000006
12325,1000,0.7,0.5,4.0,1,2000.0,19.924139999999998,7.010389999999999,122.40865,10.3,19.955560000000002,6.9847600000000005,128.0667,0.5561
12326,2,0.7,0.2,5.0,2,2000.0,-20.54695,-7.828239999999999,72.76798000000001,0.0,-19.99825,-6.9961899999999995,74.00293,1.0488600000000001
12327,100,1.0,0.2,0.2,2,2000.0,16.56715,6.418069999999999,64.65796999999999,0.0,19.95516,6.981339999999999,128.06659,6.23917
12328,200,0.2,3.0,0.5,5,2000.0,8.421289999999999,3.14865,72.78325,1.0,19.95499,6.984,128.0667,14.843689999999999
12329,70,0.4,3.0,1.0,50,2000.0,20.41677,4.12059,35.435340000000004,0.0,19.95522,6.98428,128.0667,17.07312
12330,70,0.5,1.0,4.0,10,2000.0,-20.731720000000003,-6.8707,68.52896,0.0,-19.99908,-7.000960000000001,74.00544000000001,4.3895599999999995
12331,1000,0.6,5.0,3.0,2,2000.0,13.30609,5.23374,92.93659,1.7,19.95593,6.984319999999999,128.0667,8.91873
12332,2,0.5,2.5,2.5,50,2000.0,13.677970000000002,8.622710000000001,41.75728,0.0,19.83295,7.05265,127.88457,7.192539999999999
12333,10,0.4,5.0,1.0,2,2000.0,-20.10149,-7.23526,72.71932,0.0,-20.00006,-6.99971,74.00638000000001,1.04321
12334,30,0.9,0.5,4.0,1,2000.0,-20.09753,-7.11304,73.23782,0.0,-19.999779999999998,-6.996180000000001,74.00309,0.61641
12335,200,0.1,0.5,2.0,5,277.0,19.9557,6.9935,127.95427,99.0,19.95575,6.98412,128.0667,0.07814
12336,30,0.8,2.5,2.0,5,2000.0,20.46705,6.96917,73.15449,6.66667,19.94558,6.985410000000001,128.06578000000002,2.11063
12337,10,0.3,0.2,0.2,2,74.0,-18.65919,-7.20815,72.82988,0.0,-18.70401,-7.167669999999999,72.87758000000001,0.08999
12338,10,0.9,3.0,1.0,1,2000.0,6.25261,3.1118099999999997,62.11395,0.0,19.9493,6.981139999999999,128.06624,12.01432
12339,1000,0.5,0.5,0.5,10,768.0,19.95341,6.98155,127.98091000000001,99.9,19.95585,6.984710000000001,128.0667,0.08656
12340,1000,0.2,2.5,1.0,2,2000.0,11.16803,5.19741,99.82408000000001,42.1,19.95521,6.9844100000000005,128.0667,10.70095
12341,30,0.6,2.5,2.0,1,2000.0,11.75952,4.18206,85.09295,6.66667,19.95628,6.98509,128.06668,8.971119999999999
12342,5,0.3,1.0,0.5,10,30.0,-18.99563,-6.996569999999999,73.14215,0.0,-19.01875,-6.93133,73.16698000000001,0.08282
12343,70,0.6,5.0,0.2,1,2000.0,-6.3701099999999995,-2.0592599999999996,86.22073,0.0,19.95564,6.984539999999999,128.0667,23.6181
12344,2,0.8,1.0,3.5,2,2000.0,-20.62164,-6.33071,73.04829000000001,0.0,-19.98102,-7.0174199999999995,73.98288000000001,0.73846
12345,2,0.7,3.0,3.5,10,2000.0,-22.1303,-6.58478,70.96191,0.0,-19.998520000000003,-7.0159,73.99032,2.09705
12346,1000,0.2,3.0,2.5,50,2000.0,20.09272,6.65793,30.54611,0.1,19.94474,6.9897800000000005,128.06529,18.92533
12347,10,0.5,3.5,3.0,1,2000.0,15.920320000000002,5.43912,111.69344,20.0,19.955029999999997,6.98275,128.06667,6.990130000000001
12348,5,0.1,3.5,0.2,10,2000.0,-17.1392,-9.07375,67.85674,0.0,-19.84909,-6.920319999999999,73.8616,4.57895
12349,10,0.7,0.2,3.5,50,2000.0,20.24527,8.00793,21.02435,0.0,19.929660000000002,7.063839999999999,127.99681000000001,31.876509999999996
12350,200,1.0,3.5,0.2,10,2000.0,1.16212,1.2357200000000002,52.7361,0.0,19.971629999999998,6.983,128.06423999999998,21.38204
12351,100,0.3,0.5,1.0,2,2000.0,19.033160000000002,6.55234,122.60623000000001,93.0,19.95603,6.98412,128.0667,2.9392400000000003
12352,70,0.2,2.0,5.0,10,2000.0,-20.34436,-6.81285,68.65316,0.0,-19.996170000000003,-6.9962800000000005,74.00206999999999,4.12938
12353,1000,0.4,1.0,3.5,1,2000.0,19.08151,6.5544899999999995,116.33606999999999,13.3,19.95574,6.98485,128.0667,2.19614
12354,5,0.3,0.2,5.0,5,2000.0,-18.52461,-7.28189,71.55261,0.0,-19.95167,-6.986460000000001,73.96406999999999,1.98415
12355,200,0.3,1.0,0.2,5,2000.0,3.62762,3.2499599999999997,93.00353,46.5,19.95575,6.985010000000001,128.0667,16.7908
12356,1000,0.4,0.5,0.5,10,1008.0,19.95545,6.98485,128.06638999999998,99.9,19.95596,6.98455,128.0667,0.01031
12357,5,0.2,5.0,3.0,10,2000.0,-18.66282,-5.9707099999999995,68.84163000000001,0.0,-20.0755,-6.94251,73.90533,3.9264699999999997
12358,10,0.3,3.0,4.0,1,2000.0,16.79634,5.79741,109.85651000000001,20.0,19.949279999999998,6.98225,128.0663,5.44391
12359,1000,1.0,0.2,3.0,50,2000.0,18.601229999999997,6.769939999999999,8.23162,0.0,19.95598,6.964010000000001,128.06245,44.452709999999996
12360,10,1.0,3.0,5.0,1,2000.0,15.812870000000002,4.3718,88.19526,0.0,19.95541,6.9775,128.06621,5.75126
12361,2,0.5,3.5,2.5,50,2000.0,14.33,12.64148,38.60644,0.0,19.648039999999998,6.674939999999999,126.34782,9.68549
12362,2,0.2,2.5,3.5,5,2000.0,-19.75686,-8.92817,71.99979,0.0,-19.92454,-7.0542300000000004,73.92220999999999,1.42832
12363,30,0.8,3.5,5.0,2,2000.0,-20.132920000000002,-6.89503,72.78447,0.0,-20.00163,-6.997319999999999,74.00347,1.00016
12364,5,1.0,3.5,0.5,2,2000.0,-7.228619999999999,-3.02478,62.314209999999996,0.0,19.97559,6.977760000000001,128.06229,23.334020000000002
12365,1000,0.8,3.0,0.5,50,2000.0,20.44139,8.14078,21.98149,0.0,19.96235,6.98908,128.06607,29.843490000000003
12366,1000,0.3,0.2,4.0,50,2000.0,19.65268,8.298169999999999,27.58793,0.0,19.95755,6.986389999999999,128.06662,23.0611
12367,5,0.1,0.5,0.5,1,136.0,-20.14144,-6.962089999999999,73.81316,0.0,-20.11092,-6.98849,73.88201,0.08553
12368,1000,0.3,3.0,2.5,50,2000.0,20.19022,5.88655,31.806540000000002,0.0,19.957710000000002,6.9799,128.06642,18.83675
12369,10,0.8,1.0,2.0,1,2000.0,18.35193,5.66365,105.93132,10.0,19.95443,6.9856,128.06667,3.48619
12370,2,0.6,3.0,3.5,10,2000.0,-20.369870000000002,-4.02339,70.03685,0.0,-19.91094,-6.9870399999999995,73.93007,2.91281
12371,70,1.0,4.0,4.0,2,2000.0,17.57949,5.91637,99.28950999999999,0.0,19.95849,6.98303,128.06659,5.04397
12372,1000,0.7,5.0,4.0,5,2000.0,19.67736,6.99626,69.08423,0.5,19.95466,6.98528,128.06668,2.89968
12373,10,0.4,2.0,2.5,2,2000.0,-19.988960000000002,-7.2328,73.52011,0.0,-19.99934,-6.9999899999999995,74.00610999999999,0.40345
12374,5,0.9,2.5,5.0,50,2000.0,32.81713,-4.903,16.34842,0.0,19.940089999999998,6.556960000000001,126.38361,27.747020000000003
12375,1000,0.5,3.5,2.0,10,2000.0,19.98771,6.7873399999999995,53.400059999999996,0.7,19.95506,6.9835899999999995,128.06668,4.14679
12376,2,0.5,2.0,0.2,1,140.0,-18.56426,-11.02075,69.75309,0.0,-18.64024,-11.00896,69.78035,0.07689
12377,5,0.5,1.0,3.5,50,2000.0,14.54923,-7.39575,35.92074,0.0,19.92322,6.92967,128.02911,19.42049
12378,1000,0.4,0.5,3.0,50,2000.0,18.61228,5.80277,31.78493,0.1,19.95382,6.977589999999999,128.06618999999998,20.50965
12379,100,0.3,4.0,0.2,50,2000.0,22.0661,3.30404,26.5253,0.0,19.955579999999998,6.98445,128.0667,24.1738
12380,10,0.6,2.5,0.2,1,2000.0,-9.22092,-3.1981,81.54146999999999,0.0,19.84778,6.4146,124.99905,24.222479999999997
12381,30,0.8,3.0,2.0,10,2000.0,20.482,5.63426,48.42927,0.0,19.961370000000002,6.982530000000001,128.06633,4.365419999999999
12382,100,0.4,3.5,2.5,5,2000.0,18.578329999999998,6.625189999999999,76.15281999999999,2.0,19.95748,6.98545,128.06665,4.58186
12383,10,0.5,5.0,5.0,50,2000.0,15.78019,5.83211,26.47297,0.0,19.92857,7.139189999999999,127.82523,29.207629999999998
12384,2,0.7,4.0,1.0,50,8.0,-30.67356,9.95996,52.98376999999999,0.0,-30.67356,9.95996,52.98376999999999,0.0
12385,1000,0.3,3.0,2.0,1,2000.0,12.67257,4.97994,95.93256,15.9,19.95584,6.98462,128.0667,9.01868
12386,10,0.3,4.0,1.0,10,2000.0,-19.04877,-7.90578,69.22636,0.0,-19.99558,-6.99533,74.00111,4.15955
12387,2,0.1,5.0,5.0,10,2000.0,-18.69068,-9.757539999999999,70.83614,0.0,-20.07563,-7.080310000000001,73.88361,2.92762
12388,2,0.7,0.5,2.0,50,1681.0,19.928829999999998,6.97015,128.04963999999998,100.0,19.956670000000003,6.991160000000001,128.06622,0.03302
12389,100,0.6,3.0,3.5,2,2000.0,16.22033,5.69958,100.67532,2.0,19.95565,6.98595,128.06667,6.308669999999999
12390,30,0.6,4.0,3.5,1,2000.0,12.280669999999999,3.96792,86.99415,0.0,19.95658,6.98618,128.06665,8.9564
12391,70,0.7,2.5,2.5,5,2000.0,20.28201,6.82185,77.10199,0.0,19.956570000000003,6.9828600000000005,128.06665,1.9896
12392,2,1.0,0.5,4.0,5,2000.0,-22.118489999999998,-8.80415,70.71546,0.0,-19.99597,-7.056830000000001,73.94815,2.10235
12393,30,0.8,4.0,3.5,5,2000.0,19.94674,6.642530000000001,63.372409999999995,0.0,19.96415,6.99753,128.0643,2.76641
12394,5,0.2,2.5,3.5,2,2000.0,-20.2513,-6.593310000000001,72.7843,0.0,-19.995279999999998,-6.9919899999999995,73.99847,0.87803
12395,200,0.6,2.5,3.0,10,2000.0,20.33393,6.9435,52.546780000000005,0.5,19.95749,6.98613,128.06663999999998,4.25612
12396,200,0.6,4.0,0.5,2,2000.0,-0.8649700000000001,-0.13338,86.63033,4.0,19.95938,6.98255,128.06651000000002,20.17292
12397,1000,1.0,3.5,5.0,1,2000.0,15.1414,5.12865,95.18683,3.3,19.95601,6.98407,128.06668,6.56935
12398,200,0.4,3.0,2.0,50,2000.0,20.08377,7.1089899999999995,35.28431,0.0,19.96087,6.97835,128.06601,16.26594
12399,10,0.7,5.0,2.0,5,2000.0,11.72992,3.46824,72.52193,0.0,19.93982,6.98465,128.06445,9.75994
12400,30,0.7,0.2,2.0,50,2000.0,22.12255,13.39846,41.06031,0.0,19.95642,6.98377,128.06668,18.72055
12401,1000,0.8,1.0,4.0,1,2000.0,19.77293,6.88335,120.76478999999999,10.6,19.95551,6.98428,128.0667,1.16659
12402,10,1.0,2.5,0.5,10,2000.0,-20.63385,-3.15322,63.942640000000004,0.0,-19.97906,-6.99803,73.98874,7.74172
12403,1000,0.5,2.5,3.5,1,2000.0,15.383070000000002,5.400580000000001,99.09943,8.7,19.95571,6.984210000000001,128.0667,6.28535
12404,200,1.0,5.0,4.0,2,2000.0,14.807220000000001,5.56299,93.66341,2.0,19.95889,6.9850699999999994,128.06659,7.72425
12405,10,0.7,2.5,0.2,1,2000.0,-20.07471,-7.056989999999999,73.29828,0.0,-19.99886,-7.00029,74.00565,0.60928
12406,100,1.0,0.5,5.0,5,2000.0,20.21136,7.782439999999999,52.21645,2.0,19.95341,6.98255,128.06662,3.98325
12407,100,0.2,5.0,2.0,10,2000.0,19.26369,7.21507,50.15829,1.0,19.9569,6.985360000000001,128.06667,4.24615
12408,200,0.4,2.0,0.2,10,2000.0,3.52975,0.89374,97.88638,51.0,19.95575,6.9839,128.0667,18.3118
12409,10,0.6,5.0,5.0,2,2000.0,-19.78174,-7.40384,72.6848,0.0,-19.99084,-7.00335,73.99808,1.0732899999999999
12410,5,0.8,2.5,5.0,50,2000.0,-2.6055900000000003,-9.15978,24.06384,0.0,20.1837,6.94871,127.53732,39.61025
12411,1000,0.4,3.5,2.0,10,2000.0,20.08945,7.12087,54.60886,0.1,19.955560000000002,6.9835899999999995,128.06668,3.89594
12412,10,0.5,0.5,2.5,10,2000.0,-19.54694,-6.23549,70.15459,0.0,-20.00023,-6.994860000000001,74.00179,3.3386099999999996
12413,1000,0.7,2.0,0.5,1,2000.0,6.6041300000000005,4.62084,88.86716,20.5,19.9553,6.98385,128.0667,13.566320000000001
12414,1000,0.2,0.2,2.5,50,2000.0,19.41801,6.5391,30.8985,0.0,19.97671,6.9797199999999995,128.06213,19.08858
12415,5,0.4,1.0,3.5,50,2000.0,26.308009999999996,3.3595800000000002,28.20481,0.0,20.00415,6.9222600000000005,128.00261,13.00287
12416,70,0.8,0.5,0.5,2,2000.0,18.109920000000002,6.480580000000001,119.38087,88.57143,19.956,6.98446,128.0667,4.10245
12417,200,0.7,2.5,3.0,10,2000.0,20.271729999999998,6.892189999999999,53.58551,0.0,19.9612,6.98163,128.0663,4.44753
12418,30,0.6,3.0,3.0,10,2000.0,19.44213,6.77347,53.9725,0.0,19.94869,6.987310000000001,128.06616,5.3808
12419,200,0.7,0.5,0.5,2,2000.0,16.88026,6.0205400000000004,114.99493000000001,82.5,19.95589,6.984310000000001,128.0667,5.74364
12420,70,0.3,4.0,0.2,10,2000.0,-14.04721,-5.43299,64.91006,0.0,19.85056,6.98182,127.967,26.73922
12421,1000,0.2,1.0,1.0,1,2000.0,14.16833,5.1447199999999995,98.6215,61.8,19.95531,6.984539999999999,128.0667,7.539969999999999
12422,1000,0.5,4.0,4.0,10,2000.0,20.110129999999998,7.00375,46.19747,0.3,19.95536,6.98525,128.06668,4.61258
12423,30,0.5,4.0,0.2,1,2000.0,-5.429819999999999,-1.36335,85.91441,6.66667,19.955779999999997,6.98375,128.06668,22.67192
12424,10,0.7,0.2,3.0,1,2000.0,20.11867,6.51839,119.32931,20.0,19.95684,6.98348,128.06667,0.69163
12425,100,0.5,5.0,4.0,10,2000.0,-20.82098,-6.91222,67.88945,0.0,-20.00495,-7.00196,74.00065,4.87341
12426,30,1.0,2.5,0.5,1,2000.0,-19.916320000000002,-7.134760000000001,73.14452,0.0,-19.99995,-7.0000100000000005,74.00663,0.70326
12427,5,0.3,5.0,1.0,2,2000.0,-20.624010000000002,-7.000889999999999,73.08431999999999,0.0,-19.99939,-6.99987,74.00614,0.75922
12428,1000,0.8,0.5,0.5,50,1151.0,19.95296,6.98365,127.99641000000001,99.7,19.95574,6.98415,128.0667,0.06317
12429,30,0.9,1.0,5.0,5,2000.0,19.388279999999998,7.24137,66.99882,3.33333,19.9574,6.9953,128.06544,3.3470400000000002
12430,30,0.4,5.0,1.0,1,2000.0,5.0364,3.07164,76.04471,0.0,19.95585,6.98473,128.0667,13.857489999999999
12431,2,0.8,5.0,2.0,10,2000.0,-17.142529999999997,-8.83997,69.18893,0.0,-19.9739,-7.02982,73.96953,3.69248
12432,100,0.3,2.0,1.0,1,2000.0,11.728660000000001,4.59837,93.60297,54.0,19.95601,6.98406,128.0667,9.669360000000001
12433,30,0.9,3.0,1.0,2,2000.0,-20.10564,-7.08926,72.52413,0.0,-19.99792,-7.0005,74.00480999999999,1.1561
12434,70,1.0,3.5,2.5,50,2000.0,20.75219,6.37399,22.33267,0.0,19.97025,6.951960000000001,128.05345,30.259190000000004
12435,70,0.2,0.2,2.0,10,189.0,-20.002370000000003,-7.0184,73.97197,0.0,-20.0,-6.9999899999999995,74.00667,0.07414
12436,100,0.6,1.0,0.2,1,2000.0,2.27211,3.2845199999999997,83.1941,34.0,19.955460000000002,6.9851,128.0667,16.23108
12437,2,0.7,0.2,5.0,5,30.0,-15.806820000000002,-11.99646,67.81006,0.0,-15.8061,-11.89842,67.89052,0.09802999999999999
12438,30,0.7,2.0,1.0,50,2000.0,16.092489999999998,0.6977899999999999,42.62661,3.33333,19.95516,6.9844,128.0667,19.12397
12439,100,1.0,0.2,0.2,5,2000.0,20.133370000000003,6.46964,41.432809999999996,0.0,19.948610000000002,6.99228,128.06558,5.49943
12440,70,0.3,0.2,3.5,10,2000.0,-18.87483,-7.9615800000000005,68.18981,0.0,-20.00124,-7.020230000000001,73.9855,4.59722
12441,100,0.7,3.0,0.5,1,2000.0,-0.01629,2.7436,79.91131,5.0,19.95497,6.98486,128.06668,17.66785
12442,1000,0.5,0.5,2.5,2,2000.0,19.977079999999997,7.0244100000000005,119.09693999999999,13.7,19.95543,6.98498,128.0667,0.70114
12443,30,0.1,3.0,5.0,10,2000.0,20.14561,6.6103,39.73303,0.0,19.905520000000003,6.95317,128.03529,4.14461
12444,2,0.4,4.0,5.0,2,1236.0,-19.97985,-6.936260000000001,73.94615,0.0,-19.97441,-6.99242,73.98402,0.04498
12445,30,0.2,3.0,3.0,5,2000.0,20.28455,7.4196800000000005,61.53949,0.0,19.950110000000002,6.9896,128.06613000000002,2.1625900000000002
12446,100,0.4,0.5,2.0,1,2000.0,19.49699,6.72092,123.09308999999999,94.0,19.95563,6.98482,128.0667,1.6374
